dep,nomdep,codecommune,nomcommune,statut1999,codecommune2,dep2
45,LOIRET,45010,ASCOUX,1,45010,45
45,LOIRET,45011,ATTRAY,1,45011,45
45,LOIRET,45012,AUDEVILLE,1,45012,45
45,LOIRET,45013,AUGERVILLE-LA-RIVIERE,1,45013,45
45,LOIRET,45014,AULNAY-LA-RIVIERE,1,45014,45
45,LOIRET,45015,AUTRUY-SUR-JUINE,1,45015,45
45,LOIRET,45016,AUTRY-LE-CHATEL,1,45016,45
45,LOIRET,45017,AUVILLIERS-EN-GATINAIS,1,45017,45
45,LOIRET,45018,AUXY,1,45018,45
45,LOIRET,45019,BACCON,1,45019,45
45,LOIRET,45020,BARDON,1,45020,45
45,LOIRET,45021,BARVILLE-EN-GATINAIS,1,45021,45
45,LOIRET,45022,BATILLY-EN-GATINAIS,1,45022,45
45,LOIRET,45023,BATILLY-EN-PUISAYE,1,45023,45
45,LOIRET,45024,BAULE,1,45024,45
45,LOIRET,45025,BAZOCHES-LES-GALLERANDES,1,45025,45
45,LOIRET,45026,BAZOCHES-SUR-LE-BETZ,1,45026,45
45,LOIRET,45027,BEAUCHAMPS-SUR-HUILLARD,1,45027,45
45,LOIRET,45028,BEAUGENCY,1,45028,45
45,LOIRET,45029,BEAULIEU-SUR-LOIRE,1,45029,45
45,LOIRET,45030,BEAUNE-LA-ROLANDE,1,45030,45
45,LOIRET,45031,BELLEGARDE,1,45031,45
45,LOIRET,45032,BIGNON-MIRABEAU,1,45032,45
45,LOIRET,45033,BOESSE,1,45033,45
45,LOIRET,45034,BOIGNY-SUR-BIONNE,1,45034,45
45,LOIRET,45035,BOISCOMMUN,1,45035,45
45,LOIRET,45036,BOISMORAND,1,45036,45
45,LOIRET,45037,BOISSEAUX,1,45037,45
45,LOIRET,45038,BONDAROY,1,45038,45
45,LOIRET,45039,BONNEE,1,45039,45
45,LOIRET,45040,BONNY-SUR-LOIRE,1,45040,45
45,LOIRET,45041,BORDEAUX-EN-GATINAIS,1,45041,45
45,LOIRET,45042,BORDES,1,45042,45
45,LOIRET,45043,BOU,1,45043,45
45,LOIRET,45044,BOUGY-LEZ-NEUVILLE,1,45044,45
45,LOIRET,45045,BOUILLY-EN-GATINAIS,1,45045,45
45,LOIRET,45046,BOULAY-LES-BARRES,1,45046,45
45,LOIRET,45047,BOUZONVILLE-AUX-BOIS,1,45047,45
45,LOIRET,45048,BOUZONVILLE-EN-BEAUCE,2,45253,45
45,LOIRET,45049,BOUZY-LA-FORET,1,45049,45
45,LOIRET,45050,BOYNES,1,45050,45
45,LOIRET,45051,BRAY-EN-VAL,1,45051,45
45,LOIRET,45052,BRETEAU,1,45052,45
45,LOIRET,45053,BRIARE,1,45053,45
45,LOIRET,45054,BRIARRES-SUR-ESSONNE,1,45054,45
45,LOIRET,45055,BRICY,1,45055,45
45,LOIRET,45056,BROMEILLES,1,45056,45
45,LOIRET,45057,LABROSSE,1,45057,45
45,LOIRET,45058,BUCY-LE-ROI,1,45058,45
45,LOIRET,45059,BUCY-SAINT-LIPHARD,1,45059,45
45,LOIRET,45060,BUSSIERE,1,45060,45
45,LOIRET,45061,CEPOY,1,45061,45
45,LOIRET,45062,CERCOTTES,1,45062,45
45,LOIRET,45063,CERDON,1,45063,45
45,LOIRET,45064,CERNOY-EN-BERRY,1,45064,45
45,LOIRET,45065,CESARVILLE-DOSSAINVILLE,1,45065,45
45,LOIRET,45066,CHAILLY-EN-GATINAIS,1,45066,45
45,LOIRET,45067,CHAINGY,1,45067,45
45,LOIRET,45068,CHALETTE-SUR-LOING,1,45068,45
45,LOIRET,45069,CHAMBON-LA-FORET,1,45069,45
45,LOIRET,45070,CHAMPOULET,1,45070,45
45,LOIRET,45071,CHANGY,3,45332,45
45,LOIRET,45072,CHANTEAU,1,45072,45
45,LOIRET,45073,CHANTECOQ,1,45073,45
45,LOIRET,45074,CHAPELLE-ONZERAIN,1,45074,45
45,LOIRET,45075,CHAPELLE-SAINT-MESMIN,1,45075,45
45,LOIRET,45076,CHAPELLE-SAINT-SEPULCRE,1,45076,45
45,LOIRET,45077,CHAPELLE-SUR-AVEYRON,1,45077,45
45,LOIRET,45078,CHAPELON,1,45078,45
45,LOIRET,45079,CHARME,1,45079,45
45,LOIRET,45080,CHARMONT-EN-BEAUCE,1,45080,45
45,LOIRET,45081,CHARSONVILLE,1,45081,45
45,LOIRET,45082,CHATEAUNEUF-SUR-LOIRE,1,45082,45
45,LOIRET,45083,CHATEAU-RENARD,1,45083,45
45,LOIRET,45084,CHATENOY,1,45084,45
45,LOIRET,45085,CHATILLON-COLIGNY,1,45085,45
45,LOIRET,45086,CHATILLON-LE-ROI,1,45086,45
45,LOIRET,45087,CHATILLON-SUR-LOIRE,1,45087,45
45,LOIRET,45088,CHAUSSY,1,45088,45
45,LOIRET,45089,CHECY,1,45089,45
45,LOIRET,45090,CHEMAULT,2,45035,45
45,LOIRET,45091,CHEVANNES,1,45091,45
45,LOIRET,45092,CHEVILLON-SUR-HUILLARD,1,45092,45
45,LOIRET,45093,CHEVILLY,1,45093,45
45,LOIRET,45094,CHEVRY-SOUS-LE-BIGNON,1,45094,45
45,LOIRET,45095,CHILLEURS-AUX-BOIS,1,45095,45
45,LOIRET,45096,CHOUX,1,45096,45
45,LOIRET,45097,CHUELLES,1,45097,45
45,LOIRET,45098,CLERY-SAINT-ANDRE,1,45098,45
45,LOIRET,45099,COINCES,1,45099,45
45,LOIRET,45100,COMBLEUX,1,45100,45
45,LOIRET,45101,COMBREUX,1,45101,45
45,LOIRET,45102,CONFLANS-SUR-LOING,1,45102,45
45,LOIRET,45103,CORBEILLES,1,45103,45
45,LOIRET,45104,CORQUILLEROY,1,45104,45
45,LOIRET,45105,CORTRAT,1,45105,45
45,LOIRET,45106,COUDRAY,1,45106,45
45,LOIRET,45107,COUDROY,1,45107,45
45,LOIRET,45108,COULLONS,1,45108,45
45,LOIRET,45109,COULMIERS,1,45109,45
45,LOIRET,45110,COURCELLES,1,45110,45
45,LOIRET,45111,COURCY-AUX-LOGES,1,45111,45
45,LOIRET,45112,COUR-MARIGNY,1,45112,45
45,LOIRET,45113,COURTEMAUX,1,45113,45
45,LOIRET,45114,COURTEMPIERRE,1,45114,45
45,LOIRET,45115,COURTENAY,1,45115,45
45,LOIRET,45116,CRAVANT,1,45116,45
45,LOIRET,45117,CREUSY,3,45093,45
45,LOIRET,45118,CROTTES-EN-PITHIVERAIS,1,45118,45
45,LOIRET,45119,DADONVILLE,1,45119,45
45,LOIRET,45120,DAMMARIE-EN-PUISAYE,1,45120,45
45,LOIRET,45121,DAMMARIE-SUR-LOING,1,45121,45
45,LOIRET,45122,DAMPIERRE-EN-BURLY,1,45122,45
45,LOIRET,45123,DARVOY,1,45123,45
45,LOIRET,45124,DESMONTS,1,45124,45
45,LOIRET,45125,DIMANCHEVILLE,1,45125,45
45,LOIRET,45126,DONNERY,1,45126,45
45,LOIRET,45127,DORDIVES,1,45127,45
45,LOIRET,45128,DOSSAINVILLE,3,45065,45
45,LOIRET,45129,DOUCHY,1,45129,45
45,LOIRET,45130,DRY,1,45130,45
45,LOIRET,45131,ECHILLEUSES,1,45131,45
45,LOIRET,45132,EGRY,1,45132,45
45,LOIRET,45133,ENGENVILLE,1,45133,45
45,LOIRET,45134,EPIEDS-EN-BEAUCE,1,45134,45
45,LOIRET,45135,ERCEVILLE,1,45135,45
45,LOIRET,45136,ERVAUVILLE,1,45136,45
45,LOIRET,45137,ESCRENNES,1,45137,45
45,LOIRET,45138,ESCRIGNELLES,1,45138,45
45,LOIRET,45139,ESTOUY,1,45139,45
45,LOIRET,45140,FARONVILLE,2,45240,45
45,LOIRET,45141,FAVERELLES,1,45141,45
45,LOIRET,45142,FAY-AUX-LOGES,1,45142,45
45,LOIRET,45143,FEINS-EN-GATINAIS,1,45143,45
45,LOIRET,45144,FEROLLES,1,45144,45
45,LOIRET,45145,FERRIERES,1,45145,45
45,LOIRET,45146,FERTE-SAINT-AUBIN,1,45146,45
45,LOIRET,45147,FLEURY-LES-AUBRAIS,1,45147,45
45,LOIRET,45148,FONTENAY-SUR-LOING,1,45148,45
45,LOIRET,45149,FOUCHEROLLES,1,45149,45
45,LOIRET,45150,FREVILLE-DU-GATINAIS,1,45150,45
45,LOIRET,45151,GAUBERTIN,1,45151,45
45,LOIRET,45152,GEMIGNY,1,45152,45
45,LOIRET,45153,GERMIGNY-DES-PRES,1,45153,45
45,LOIRET,45154,GIDY,1,45154,45
45,LOIRET,45155,GIEN,1,45155,45
45,LOIRET,45156,GIROLLES,1,45156,45
45,LOIRET,45157,GIVRAINES,1,45157,45
45,LOIRET,45158,GONDREVILLE,1,45158,45
45,LOIRET,45159,GRANGERMONT,1,45159,45
45,LOIRET,45160,GRENEVILLE-EN-BEAUCE,1,45160,45
45,LOIRET,45161,GRISELLES,1,45161,45
45,LOIRET,45162,GUIGNEVILLE,1,45162,45
45,LOIRET,45163,GUIGNONVILLE,2,45160,45
45,LOIRET,45164,GUILLY,1,45164,45
45,LOIRET,45165,GY-LES-NONAINS,1,45165,45
45,LOIRET,45166,HUETRE,1,45166,45
45,LOIRET,45167,HUISSEAU-SUR-MAUVES,1,45167,45
45,LOIRET,45168,INGRANNES,1,45168,45
45,LOIRET,45169,INGRE,1,45169,45
45,LOIRET,45170,INTVILLE-LA-GUETARD,1,45170,45
45,LOIRET,45171,ISDES,1,45171,45
45,LOIRET,45172,IZY,2,45025,45
45,LOIRET,45173,JARGEAU,1,45173,45
45,LOIRET,45174,JOUY-EN-PITHIVERAIS,1,45174,45
45,LOIRET,45175,JOUY-LE-POTIER,1,45175,45
45,LOIRET,45176,JURANVILLE,1,45176,45
45,LOIRET,45177,LAAS,1,45177,45
45,LOIRET,45178,LADON,1,45178,45
45,LOIRET,45179,LAILLY-EN-VAL,1,45179,45
45,LOIRET,45180,LANGESSE,1,45180,45
45,LOIRET,45181,LEOUVILLE,1,45181,45
45,LOIRET,45182,LIGNY-LE-RIBAULT,1,45182,45
45,LOIRET,45183,LION-EN-BEAUCE,1,45183,45
45,LOIRET,45184,LION-EN-SULLIAS,1,45184,45
45,LOIRET,45185,LOMBREUIL,1,45185,45
45,LOIRET,45186,LORCY,1,45186,45
45,LOIRET,45187,LORRIS,1,45187,45
45,LOIRET,45188,LOURY,1,45188,45
45,LOIRET,45189,LOUZOUER,1,45189,45
45,LOIRET,45190,MAINVILLIERS,1,45190,45
45,LOIRET,45191,MALESHERBES,1,45191,45
45,LOIRET,45192,MANCHECOURT,1,45192,45
45,LOIRET,45193,MARCILLY-EN-VILLETTE,1,45193,45
45,LOIRET,45194,MARDIE,1,45194,45
45,LOIRET,45195,MAREAU-AUX-BOIS,1,45195,45
45,LOIRET,45196,MAREAU-AUX-PRES,1,45196,45
45,LOIRET,45197,MARIGNY-LES-USAGES,1,45197,45
45,LOIRET,45198,MARSAINVILLIERS,1,45198,45
45,LOIRET,45199,MELLEROY,1,45199,45
45,LOIRET,45200,MENESTREAU-EN-VILLETTE,1,45200,45
45,LOIRET,45201,MERINVILLE,1,45201,45
45,LOIRET,45202,MESSAS,1,45202,45
45,LOIRET,45203,MEUNG-SUR-LOIRE,1,45203,45
45,LOIRET,45204,MEZIERES-LEZ-CLERY,1,45204,45
45,LOIRET,45205,MEZIERES-EN-GATINAIS,1,45205,45
45,LOIRET,45206,MIGNERES,1,45206,45
45,LOIRET,45207,MIGNERETTE,1,45207,45
45,LOIRET,45208,MONTARGIS,1,45208,45
45,LOIRET,45209,MONTBARROIS,1,45209,45
45,LOIRET,45210,MONTBOUY,1,45210,45
45,LOIRET,45211,MONTCORBON,1,45211,45
45,LOIRET,45212,MONTCRESSON,1,45212,45
45,LOIRET,45213,MONTEREAU,1,45213,45
45,LOIRET,45214,MONTIGNY,1,45214,45
45,LOIRET,45215,MONTLIARD,1,45215,45
45,LOIRET,45216,MORMANT-SUR-VERNISSON,1,45216,45
45,LOIRET,45217,MORVILLE-EN-BEAUCE,1,45217,45
45,LOIRET,45218,MOULINET-SUR-SOLIN,1,45218,45
45,LOIRET,45219,MOULON,1,45219,45
45,LOIRET,45220,NANCRAY-SUR-RIMARDE,1,45220,45
45,LOIRET,45221,NANGEVILLE,1,45221,45
45,LOIRET,45222,NARGIS,1,45222,45
45,LOIRET,45223,NESPLOY,1,45223,45
45,LOIRET,45224,NEUVILLE-AUX-BOIS,1,45224,45
45,LOIRET,45225,NEUVILLE-SUR-ESSONNE,1,45225,45
45,LOIRET,45226,NEUVY-EN-SULLIAS,1,45226,45
45,LOIRET,45227,NEVOY,1,45227,45
45,LOIRET,45228,NIBELLE,1,45228,45
45,LOIRET,45229,NOGENT-SUR-VERNISSON,1,45229,45
45,LOIRET,45230,NOYERS,1,45230,45
45,LOIRET,45231,OISON,1,45231,45
45,LOIRET,45232,OLIVET,1,45232,45
45,LOIRET,45233,ONDREVILLE-SUR-ESSONNE,1,45233,45
45,LOIRET,45234,ORLEANS,1,45234,45
45,LOIRET,45235,ORMES,1,45235,45
45,LOIRET,45236,ORVEAU-BELLESAUVE,1,45236,45
45,LOIRET,45237,ORVILLE,1,45237,45
45,LOIRET,45238,OUSSON-SUR-LOIRE,1,45238,45
45,LOIRET,45239,OUSSOY-EN-GATINAIS,1,45239,45
45,LOIRET,45240,OUTARVILLE,1,45240,45
45,LOIRET,45241,OUVROUER-LES-CHAMPS,1,45241,45
45,LOIRET,45242,OUZOUER-DES-CHAMPS,1,45242,45
45,LOIRET,45243,OUZOUER-SOUS-BELLEGARDE,1,45243,45
45,LOIRET,45244,OUZOUER-SUR-LOIRE,1,45244,45
45,LOIRET,45245,OUZOUER-SUR-TREZEE,1,45245,45
45,LOIRET,45246,PANNECIERES,1,45246,45
45,LOIRET,45247,PANNES,1,45247,45
45,LOIRET,45248,PATAY,1,45248,45
45,LOIRET,45249,PAUCOURT,1,45249,45
45,LOIRET,45250,PERS-EN-GATINAIS,1,45250,45
45,LOIRET,45251,PIERREFITTE-ES-BOIS,1,45251,45
45,LOIRET,45252,PITHIVIERS,1,45252,45
45,LOIRET,45253,PITHIVIERS-LE-VIEIL,1,45253,45
45,LOIRET,45254,POILLY-LEZ-GIEN,1,45254,45
45,LOIRET,45255,PREFONTAINES,1,45255,45
45,LOIRET,45256,PRESNOY,1,45256,45
45,LOIRET,45257,PRESSIGNY-LES-PINS,1,45257,45
45,LOIRET,45258,PUISEAUX,1,45258,45
45,LOIRET,45259,QUIERS-SUR-BEZONDE,1,45259,45
45,LOIRET,45260,RAMOULU,1,45260,45
45,LOIRET,45261,REBRECHIEN,1,45261,45
45,LOIRET,45262,ROUVRAY-SAINTE-CROIX,1,45262,45
45,LOIRET,45263,ROUVRES-SAINT-JEAN,1,45263,45
45,LOIRET,45264,ROZIERES-EN-BEAUCE,1,45264,45
45,LOIRET,45265,ROSOY-LE-VIEIL,1,45265,45
45,LOIRET,45266,RUAN,1,45266,45
45,LOIRET,45267,SAINT-AIGNAN-DES-GUES,1,45267,45
45,LOIRET,45268,SAINT-AIGNAN-LE-JAILLARD,1,45268,45
45,LOIRET,45269,SAINT-AY,1,45269,45
45,LOIRET,45270,SAINT-BENOIT-SUR-LOIRE,1,45270,45
45,LOIRET,45271,SAINT-BRISSON-SUR-LOIRE,1,45271,45
45,LOIRET,45272,SAINT-CYR-EN-VAL,1,45272,45
45,LOIRET,45273,SAINT-DENIS-DE-L'HOTEL,1,45273,45
45,LOIRET,45274,SAINT-DENIS-EN-VAL,1,45274,45
45,LOIRET,45275,SAINT-FIRMIN-DES-BOIS,1,45275,45
45,LOIRET,45276,SAINT-FIRMIN-SUR-LOIRE,1,45276,45
45,LOIRET,45277,SAINT-FLORENT,1,45277,45
45,LOIRET,45278,SAINTE-GENEVIEVE-DES-BOIS,1,45278,45
45,LOIRET,45279,SAINT-GERMAIN-DES-PRES,1,45279,45
45,LOIRET,45280,SAINT-GONDON,1,45280,45
45,LOIRET,45281,SAINT-HILAIRE-LES-ANDRESIS,1,45281,45
45,LOIRET,45282,SAINT-HILAIRE-SAINT-MESMIN,1,45282,45
45,LOIRET,45283,SAINT-HILAIRE-SUR-PUISEAUX,1,45283,45
45,LOIRET,45284,SAINT-JEAN-DE-BRAYE,1,45284,45
45,LOIRET,45285,SAINT-JEAN-DE-LA-RUELLE,1,45285,45
45,LOIRET,45286,SAINT-JEAN-LE-BLANC,1,45286,45
45,LOIRET,45287,SAINT-LOUP-DE-GONOIS,1,45287,45
45,LOIRET,45288,SAINT-LOUP-DES-VIGNES,1,45288,45
45,LOIRET,45289,SAINT-LYE-LA-FORET,1,45289,45
45,LOIRET,45290,SAINT-MARTIN-D'ABBAT,1,45290,45
45,LOIRET,45291,SAINT-MARTIN-SUR-OCRE,1,45291,45
45,LOIRET,45292,SAINT-MAURICE-SUR-AVEYRON,1,45292,45
45,LOIRET,45293,SAINT-MAURICE-SUR-FESSARD,1,45293,45
45,LOIRET,45294,SAINT-MICHEL,1,45294,45
45,LOIRET,45295,SAINT-PERAVY-EPREUX,2,45240,45
45,LOIRET,45296,SAINT-PERAVY-LA-COLOMBE,1,45296,45
45,LOIRET,45297,SAINT-PERE-SUR-LOIRE,1,45297,45
45,LOIRET,45298,SAINT-PRYVE-SAINT-MESMIN,1,45298,45
45,LOIRET,45299,SAINT-SIGISMOND,1,45299,45
45,LOIRET,45300,SANDILLON,1,45300,45
45,LOIRET,45301,SANTEAU,1,45301,45
45,LOIRET,45302,SARAN,1,45302,45
45,LOIRET,45303,SCEAUX-DU-GATINAIS,1,45303,45
45,LOIRET,45304,SEBOUVILLE,2,45162,45
45,LOIRET,45305,SEICHEBRIERES,1,45305,45
45,LOIRET,45306,SELLE-EN-HERMOY,1,45306,45
45,LOIRET,45307,SELLE-SUR-LE-BIED,1,45307,45
45,LOIRET,45308,SEMOY,1,45308,45
45,LOIRET,45309,SENNELY,1,45309,45
45,LOIRET,45310,SERMAISES,1,45310,45
45,LOIRET,45311,SIGLOY,1,45311,45
45,LOIRET,45312,SOLTERRE,1,45312,45
45,LOIRET,45313,SOUGY,1,45313,45
45,LOIRET,45314,SULLY-LA-CHAPELLE,1,45314,45
45,LOIRET,45315,SULLY-SUR-LOIRE,1,45315,45
45,LOIRET,45316,SURY-AUX-BOIS,1,45316,45
45,LOIRET,45317,TAVERS,1,45317,45
45,LOIRET,45318,TEILLAY-LE-GAUDIN,2,45240,45
45,LOIRET,45319,TEILLAY-SAINT-BENOIT,2,45118,45
45,LOIRET,45320,THIGNONVILLE,1,45320,45
45,LOIRET,45321,THIMORY,1,45321,45
45,LOIRET,45322,THORAILLES,1,45322,45
45,LOIRET,45323,THOU,1,45323,45
45,LOIRET,45324,TIGY,1,45324,45
45,LOIRET,45325,TIVERNON,1,45325,45
45,LOIRET,45326,TOURNOISIS,1,45326,45
45,LOIRET,45327,TRAINOU,1,45327,45
45,LOIRET,45328,TREILLES-EN-GATINAIS,1,45328,45
45,LOIRET,45329,TRIGUERES,1,45329,45
45,LOIRET,45330,TRINAY,1,45330,45
45,LOIRET,45331,VANNES-SUR-COSSON,1,45331,45
45,LOIRET,45332,VARENNES-CHANGY,1,45332,45
45,LOIRET,45333,VENNECY,1,45333,45
45,LOIRET,45334,VIEILLES-MAISONS-SUR-JOUDRY,1,45334,45
45,LOIRET,45335,VIENNE-EN-VAL,1,45335,45
45,LOIRET,45336,VIGLAIN,1,45336,45
45,LOIRET,45337,VILLAMBLAIN,1,45337,45
45,LOIRET,45338,VILLEMANDEUR,1,45338,45
45,LOIRET,45339,VILLEMOUTIERS,1,45339,45
45,LOIRET,45340,VILLEMURLIN,1,45340,45
45,LOIRET,45341,VILLENEUVE-SUR-CONIE,1,45341,45
45,LOIRET,45342,VILLEREAU,1,45342,45
45,LOIRET,45343,VILLEVOQUES,1,45343,45
45,LOIRET,45344,VILLORCEAU,1,45344,45
45,LOIRET,45345,VIMORY,1,45345,45
45,LOIRET,45346,VITRY-AUX-LOGES,1,45346,45
45,LOIRET,45347,VRIGNY,1,45347,45
45,LOIRET,45348,YEVRE-LA-VILLE,1,45348,45
45,LOIRET,45349,YEVRE-LE-CHATEL,2,45348,45
46,LOT,46001,ALBAS,1,46001,46
46,LOT,46002,ALBIAC,1,46002,46
46,LOT,46003,ALVIGNAC,1,46003,46
46,LOT,46004,ANGLARS,1,46004,46
46,LOT,46005,ANGLARS-JUILLAC,1,46005,46
46,LOT,46006,ANGLARS-NOZAC,1,46006,46
46,LOT,46007,ARCAMBAL,1,46007,46
46,LOT,46008,ARQUES,1,46008,46
46,LOT,46009,ASSIER,1,46009,46
46,LOT,46010,AUJOLS,1,46010,46
46,LOT,46011,AUTOIRE,1,46011,46
46,LOT,46012,AYNAC,1,46012,46
46,LOT,46013,BACH,1,46013,46
46,LOT,46014,BAGAT-EN-QUERCY,1,46014,46
46,LOT,46015,BAGNAC-SUR-CELE,1,46015,46
46,LOT,46016,BALADOU,1,46016,46
46,LOT,46017,BANNES,1,46017,46
46,LOT,46018,BASTIT,1,46018,46
46,LOT,46019,BEAUMAT,1,46019,46
46,LOT,46020,BEAUREGARD,1,46020,46
46,LOT,46021,BEDUER,1,46021,46
46,LOT,46022,BELAYE,1,46022,46
46,LOT,46023,BELFORT-DU-QUERCY,1,46023,46
46,LOT,46024,BELMONT-BRETENOUX,1,46024,46
46,LOT,46025,BELMONTET,1,46025,46
46,LOT,46026,BELMONT-SAINTE-FOI,1,46026,46
46,LOT,46027,BERGANTY,1,46027,46
46,LOT,46028,BETAILLE,1,46028,46
46,LOT,46029,BIARS-SUR-CERE,1,46029,46
46,LOT,46030,BIO,1,46030,46
46,LOT,46031,BLARS,1,46031,46
46,LOT,46032,BOISSIERES,1,46032,46
46,LOT,46033,BOULVE,1,46033,46
46,LOT,46034,BOURG,1,46034,46
46,LOT,46035,BOUSSAC,1,46035,46
46,LOT,46036,BOUYSSOU,1,46036,46
46,LOT,46037,BOUZIES,1,46037,46
46,LOT,46038,BRETENOUX,1,46038,46
46,LOT,46039,BRENGUES,1,46039,46
46,LOT,46040,CABRERETS,1,46040,46
46,LOT,46041,CADRIEU,1,46041,46
46,LOT,46042,CAHORS,1,46042,46
46,LOT,46043,CAHUS,1,46043,46
46,LOT,46044,CAILLAC,1,46044,46
46,LOT,46045,CAJARC,1,46045,46
46,LOT,46046,CALAMANE,1,46046,46
46,LOT,46047,CALES,1,46047,46
46,LOT,46048,CALVIAC,1,46048,46
46,LOT,46049,CALVIGNAC,1,46049,46
46,LOT,46050,CAMBAYRAC,1,46050,46
46,LOT,46051,CAMBES,1,46051,46
46,LOT,46052,CAMBOULIT,1,46052,46
46,LOT,46053,CAMBURAT,1,46053,46
46,LOT,46054,CANIAC-DU-CAUSSE,1,46054,46
46,LOT,46055,CAPDENAC,1,46055,46
46,LOT,46056,CARAYAC,1,46056,46
46,LOT,46057,CARDAILLAC,1,46057,46
46,LOT,46058,CARENNAC,1,46058,46
46,LOT,46059,CARLUCET,1,46059,46
46,LOT,46060,CARNAC-ROUFFIAC,1,46060,46
46,LOT,46061,CASSAGNES,1,46061,46
46,LOT,46062,CASTELFRANC,1,46062,46
46,LOT,46063,CASTELNAU-MONTRATIER,1,46063,46
46,LOT,46064,CATUS,1,46064,46
46,LOT,46065,CAVAGNAC,1,46065,46
46,LOT,46066,CAZALS,1,46066,46
46,LOT,46067,CAZILLAC,1,46067,46
46,LOT,46068,CENEVIERES,1,46068,46
46,LOT,46069,CEZAC,1,46069,46
46,LOT,46070,CIEURAC,1,46070,46
46,LOT,46071,COMIAC,1,46071,46
46,LOT,46072,CONCORES,1,46072,46
46,LOT,46073,CONCOTS,1,46073,46
46,LOT,46074,CONDAT,1,46074,46
46,LOT,46075,CORN,1,46075,46
46,LOT,46076,CORNAC,1,46076,46
46,LOT,46077,COURS,1,46077,46
46,LOT,46078,COUZOU,1,46078,46
46,LOT,46079,CRAS,1,46079,46
46,LOT,46080,CRAYSSAC,1,46080,46
46,LOT,46081,CREGOLS,1,46081,46
46,LOT,46082,CREMPS,1,46082,46
46,LOT,46083,CRESSENSAC,1,46083,46
46,LOT,46084,CREYSSE,1,46084,46
46,LOT,46085,CUZAC,1,46085,46
46,LOT,46086,CUZANCE,1,46086,46
46,LOT,46087,DEGAGNAC,1,46087,46
46,LOT,46088,DOUELLE,1,46088,46
46,LOT,46089,DURAVEL,1,46089,46
46,LOT,46090,DURBANS,1,46090,46
46,LOT,46091,ESCAMPS,1,46091,46
46,LOT,46092,ESCLAUZELS,1,46092,46
46,LOT,46093,ESPAGNAC-SAINTE-EULALIE,1,46093,46
46,LOT,46094,ESPEDAILLAC,1,46094,46
46,LOT,46095,ESPERE,1,46095,46
46,LOT,46096,ESPEYROUX,1,46096,46
46,LOT,46097,ESTAL,1,46097,46
46,LOT,46098,FAJOLES,1,46098,46
46,LOT,46099,FARGUES,1,46099,46
46,LOT,46100,FAYCELLES,1,46100,46
46,LOT,46101,FELZINS,1,46101,46
46,LOT,46102,FIGEAC,1,46102,46
46,LOT,46103,FLAUGNAC,1,46103,46
46,LOT,46104,FLAUJAC-GARE,1,46104,46
46,LOT,46105,FLAUJAC-POUJOLS,1,46105,46
46,LOT,46106,FLOIRAC,1,46106,46
46,LOT,46107,FLORESSAS,1,46107,46
46,LOT,46108,FONS,1,46108,46
46,LOT,46109,FONTANES,1,46109,46
46,LOT,46110,FONTANES-DU-CAUSSE,1,46110,46
46,LOT,46111,FOURMAGNAC,1,46111,46
46,LOT,46112,FRANCOULES,1,46112,46
46,LOT,46113,FRAYSSINET,1,46113,46
46,LOT,46114,FRAYSSINET-LE-GELAT,1,46114,46
46,LOT,46115,FRAYSSINHES,1,46115,46
46,LOT,46116,FRONTENAC,1,46116,46
46,LOT,46117,GAGNAC-SUR-CERE,1,46117,46
46,LOT,46118,GIGNAC,1,46118,46
46,LOT,46119,GIGOUZAC,1,46119,46
46,LOT,46120,GINDOU,1,46120,46
46,LOT,46121,GINOUILLAC,1,46121,46
46,LOT,46122,GINTRAC,1,46122,46
46,LOT,46123,GIRAC,1,46123,46
46,LOT,46124,GLANES,1,46124,46
46,LOT,46125,GORSES,1,46125,46
46,LOT,46126,GOUJOUNAC,1,46126,46
46,LOT,46127,GOURDON,1,46127,46
46,LOT,46128,GRAMAT,1,46128,46
46,LOT,46129,GREALOU,1,46129,46
46,LOT,46130,GREZELS,1,46130,46
46,LOT,46131,GREZES,1,46131,46
46,LOT,46132,ISSENDOLUS,1,46132,46
46,LOT,46133,ISSEPTS,1,46133,46
46,LOT,46134,JUNIES,1,46134,46
46,LOT,46135,LABASTIDE-DU-HAUT-MONT,1,46135,46
46,LOT,46136,LABASTIDE-DU-VERT,1,46136,46
46,LOT,46137,LABASTIDE-MARNHAC,1,46137,46
46,LOT,46138,LABASTIDE-MURAT,1,46138,46
46,LOT,46139,LABATHUDE,1,46139,46
46,LOT,46140,LABURGADE,1,46140,46
46,LOT,46141,LACAM-D'OURCET,1,46141,46
46,LOT,46142,LACAPELLE-CABANAC,1,46142,46
46,LOT,46143,LACAPELLE-MARIVAL,1,46143,46
46,LOT,46144,LACAVE,1,46144,46
46,LOT,46145,LACHAPELLE-AUZAC,1,46145,46
46,LOT,46146,LADIRAT,1,46146,46
46,LOT,46147,LAGARDELLE,1,46147,46
46,LOT,46148,LALBENQUE,1,46148,46
46,LOT,46149,LAMAGDELAINE,1,46149,46
46,LOT,46150,LAMATIVIE,1,46150,46
46,LOT,46151,LAMOTHE-CASSEL,1,46151,46
46,LOT,46152,LAMOTHE-FENELON,1,46152,46
46,LOT,46153,LANZAC,1,46153,46
46,LOT,46154,LARAMIERE,1,46154,46
46,LOT,46155,LARNAGOL,1,46155,46
46,LOT,46156,LAROQUE-DES-ARCS,1,46156,46
