dep,nomdep,codecommune,nomcommune,codeagglo,nomagglo
02,AISNE,02758,VAILLY-SUR-AISNE,A02101,VAILLY-SUR-AISNE
02,AISNE,02720,SISSONNE,A02102,SISSONNE
02,AISNE,02307,FERTÉ-MILON,A02103,FERTÉ-MILON
02,AISNE,02110,BRAINE,A02104,BRAINE
02,AISNE,02540,NESLES-LA-MONTAGNE,A02105,NESLES-LA-MONTAGNE
02,AISNE,02554,NOGENTEL,A02105,NESLES-LA-MONTAGNE
02,AISNE,02468,MARLE,A02106,MARLE
02,AISNE,02680,SAINT-GOBAIN,A02107,SAINT-GOBAIN
02,AISNE,02089,BILLY-SUR-AISNE,A02108,VENIZEL
02,AISNE,02780,VENIZEL,A02108,VENIZEL
02,AISNE,02558,NOUVION-EN-THIÉRACHE,A02109,NOUVION-EN-THIÉRACHE
02,AISNE,02360,VILLENEUVE-SUR-AISNE,A02110,VILLENEUVE-SUR-AISNE
02,AISNE,02397,JUSSY,A02111,MONTESCOURT-LIZEROLLES
02,AISNE,02504,MONTESCOURT-LIZEROLLES,A02111,MONTESCOURT-LIZEROLLES
02,AISNE,02334,FRESNOY-LE-GRAND,A02112,FRESNOY-LE-GRAND
02,AISNE,02305,FÈRE-EN-TARDENOIS,A02113,FÈRE-EN-TARDENOIS
02,AISNE,02503,MONT-D'ORIGNY,A02114,ORIGNY-SAINTE-BENOITE
02,AISNE,02575,ORIGNY-SAINTE-BENOITE,A02114,ORIGNY-SAINTE-BENOITE
02,AISNE,02741,THENELLES,A02114,ORIGNY-SAINTE-BENOITE
02,AISNE,02103,BOUÉ,A02115,ÉTREUX
02,AISNE,02298,ÉTREUX,A02115,ÉTREUX
02,AISNE,02366,HANNAPES,A02115,ÉTREUX
02,AISNE,02779,VÉNÉROLLES,A02115,ÉTREUX
02,AISNE,02684,SAINT-MICHEL,A02116,SAINT-MICHEL
02,AISNE,02321,FONTAINE-LÈS-VERVINS,A02117,VERVINS
02,AISNE,02789,VERVINS,A02117,VERVINS
02,AISNE,02018,ANIZY-LE-GRAND,A02118,PINON
02,AISNE,02602,PINON,A02118,PINON
02,AISNE,02361,GUISE,A02119,GUISE
02,AISNE,02095,BOHAIN-EN-VERMANDOIS,A02201,BOHAIN-EN-VERMANDOIS
02,AISNE,02163,CHARLY-SUR-MARNE,A02202,CHARLY-SUR-MARNE
02,AISNE,02555,NOGENT-L'ARTAUD,A02202,CHARLY-SUR-MARNE
02,AISNE,02653,ROMENY-SUR-MARNE,A02202,CHARLY-SUR-MARNE
02,AISNE,02701,SAULCHERY,A02202,CHARLY-SUR-MARNE
02,AISNE,02818,VILLIERS-SAINT-DENIS,A02202,CHARLY-SUR-MARNE
02,AISNE,02134,BUIRE,A02203,HIRSON
02,AISNE,02381,HIRSON,A02203,HIRSON
02,AISNE,02810,VILLERS-COTTERÊTS,A02301,VILLERS-COTTERÊTS
02,AISNE,02041,AUTREVILLE,A02302,CHAUNY
02,AISNE,02173,CHAUNY,A02302,CHAUNY
02,AISNE,02566,OGNES,A02302,CHAUNY
02,AISNE,02719,SINCENY,A02302,CHAUNY
02,AISNE,02820,VIRY-NOUREUIL,A02302,CHAUNY
02,AISNE,02094,BLESMES,A02401,CHÂTEAU-THIERRY
02,AISNE,02114,BRASLES,A02401,CHÂTEAU-THIERRY
02,AISNE,02168,CHÂTEAU-THIERRY,A02401,CHÂTEAU-THIERRY
02,AISNE,02187,CHIERRY,A02401,CHÂTEAU-THIERRY
02,AISNE,02290,ESSÔMES-SUR-MARNE,A02401,CHÂTEAU-THIERRY
02,AISNE,02292,ÉTAMPES-SUR-MARNE,A02401,CHÂTEAU-THIERRY
02,AISNE,02016,ANDELAIN,A02402,TERGNIER
02,AISNE,02059,BEAUTOR,A02402,TERGNIER
02,AISNE,02165,CHARMES,A02402,TERGNIER
02,AISNE,02212,CONDREN,A02402,TERGNIER
02,AISNE,02260,DANIZY,A02402,TERGNIER
02,AISNE,02304,FÈRE,A02402,TERGNIER
02,AISNE,02738,TERGNIER,A02402,TERGNIER
02,AISNE,02028,ATHIES-SOUS-LAON,A02403,LAON
02,AISNE,02157,CHAMBRY,A02403,LAON
02,AISNE,02408,LAON,A02403,LAON
02,AISNE,02064,BELLEU,A02404,SOISSONS
02,AISNE,02226,COURMELLES,A02404,SOISSONS
02,AISNE,02243,CROUY,A02404,SOISSONS
02,AISNE,02245,CUFFIES,A02404,SOISSONS
02,AISNE,02477,MERCIN-ET-VAUX,A02404,SOISSONS
02,AISNE,02722,SOISSONS,A02404,SOISSONS
02,AISNE,02770,VAUXBUIN,A02404,SOISSONS
02,AISNE,02805,VILLENEUVE-SAINT-GERMAIN,A02404,SOISSONS
02,AISNE,02257,DALLON,A02501,SAINT-QUENTIN
02,AISNE,02303,FAYET,A02501,SAINT-QUENTIN
02,AISNE,02340,GAUCHY,A02501,SAINT-QUENTIN
02,AISNE,02359,GRUGIES,A02501,SAINT-QUENTIN
02,AISNE,02371,HARLY,A02501,SAINT-QUENTIN
02,AISNE,02691,SAINT-QUENTIN,A02501,SAINT-QUENTIN
02,AISNE,02001,ABBÉCOURT,C02001,ABBÉCOURT
02,AISNE,02002,ACHERY,C02002,ACHERY
02,AISNE,02003,ACY,C02003,ACY
02,AISNE,02004,AGNICOURT-ET-SÉCHELLES,C02004,AGNICOURT-ET-SÉCHELLES
02,AISNE,02005,AGUILCOURT,C02005,AGUILCOURT
02,AISNE,02006,AISONVILLE-ET-BERNOVILLE,C02006,AISONVILLE-ET-BERNOVILLE
02,AISNE,02007,AIZELLES,C02007,AIZELLES
02,AISNE,02008,AIZY-JOUY,C02008,AIZY-JOUY
02,AISNE,02009,ALAINCOURT,C02009,ALAINCOURT
02,AISNE,02010,ALLEMANT,C02010,ALLEMANT
02,AISNE,02011,AMBLENY,C02011,AMBLENY
02,AISNE,02012,AMBRIEF,C02012,AMBRIEF
02,AISNE,02013,AMIFONTAINE,C02013,AMIFONTAINE
02,AISNE,02014,AMIGNY-ROUY,C02014,AMIGNY-ROUY
02,AISNE,02015,ANCIENVILLE,C02015,ANCIENVILLE
02,AISNE,02017,ANGUILCOURT-LE-SART,C02017,ANGUILCOURT-LE-SART
02,AISNE,02019,ANNOIS,C02019,ANNOIS
02,AISNE,02020,ANY-MARTIN-RIEUX,C02020,ANY-MARTIN-RIEUX
02,AISNE,02021,ARCHON,C02021,ARCHON
02,AISNE,02022,ARCY-SAINTE-RESTITUE,C02022,ARCY-SAINTE-RESTITUE
02,AISNE,02023,ARMENTIÈRES-SUR-OURCQ,C02023,ARMENTIÈRES-SUR-OURCQ
02,AISNE,02024,ARRANCY,C02024,ARRANCY
02,AISNE,02025,ARTEMPS,C02025,ARTEMPS
02,AISNE,02027,ASSIS-SUR-SERRE,C02027,ASSIS-SUR-SERRE
02,AISNE,02029,ATTILLY,C02029,ATTILLY
02,AISNE,02030,AUBENCHEUL-AUX-BOIS,C02030,AUBENCHEUL-AUX-BOIS
02,AISNE,02031,AUBENTON,C02031,AUBENTON
02,AISNE,02032,AUBIGNY-AUX-KAISNES,C02032,AUBIGNY-AUX-KAISNES
02,AISNE,02033,AUBIGNY-EN-LAONNOIS,C02033,AUBIGNY-EN-LAONNOIS
02,AISNE,02034,AUDIGNICOURT,C02034,AUDIGNICOURT
02,AISNE,02035,AUDIGNY,C02035,AUDIGNY
02,AISNE,02036,AUGY,C02036,AUGY
02,AISNE,02037,AULNOIS-SOUS-LAON,C02037,AULNOIS-SOUS-LAON
02,AISNE,02038,AUTELS,C02038,AUTELS
02,AISNE,02039,AUTREMENCOURT,C02039,AUTREMENCOURT
02,AISNE,02040,AUTREPPES,C02040,AUTREPPES
02,AISNE,02042,AZY-SUR-MARNE,C02042,AZY-SUR-MARNE
02,AISNE,02043,BAGNEUX,C02043,BAGNEUX
02,AISNE,02044,BANCIGNY,C02044,BANCIGNY
02,AISNE,02046,BARENTON-BUGNY,C02046,BARENTON-BUGNY
02,AISNE,02047,BARENTON-CEL,C02047,BARENTON-CEL
02,AISNE,02048,BARENTON-SUR-SERRE,C02048,BARENTON-SUR-SERRE
02,AISNE,02049,BARISIS-AUX-BOIS,C02049,BARISIS-AUX-BOIS
02,AISNE,02050,BARZY-EN-THIÉRACHE,C02050,BARZY-EN-THIÉRACHE
02,AISNE,02051,BARZY-SUR-MARNE,C02051,BARZY-SUR-MARNE
02,AISNE,02052,BASSOLES-AULERS,C02052,BASSOLES-AULERS
02,AISNE,02053,VALLÉES-EN-CHAMPAGNE,C02053,VALLÉES-EN-CHAMPAGNE
02,AISNE,02054,BAZOCHES-SUR-VESLES,C02054,BAZOCHES-SUR-VESLES
02,AISNE,02055,BEAUMÉ,C02055,BEAUMÉ
02,AISNE,02056,BEAUMONT-EN-BEINE,C02056,BEAUMONT-EN-BEINE
02,AISNE,02057,BEAUREVOIR,C02057,BEAUREVOIR
02,AISNE,02058,BEAURIEUX,C02058,BEAURIEUX
02,AISNE,02060,BEAUVOIS-EN-VERMANDOIS,C02060,BEAUVOIS-EN-VERMANDOIS
02,AISNE,02061,BECQUIGNY,C02061,BECQUIGNY
02,AISNE,02062,BELLEAU,C02062,BELLEAU
02,AISNE,02063,BELLENGLISE,C02063,BELLENGLISE
02,AISNE,02065,BELLICOURT,C02065,BELLICOURT
02,AISNE,02066,BENAY,C02066,BENAY
02,AISNE,02067,BERGUES-SUR-SAMBRE,C02067,BERGUES-SUR-SAMBRE
02,AISNE,02068,BERLANCOURT,C02068,BERLANCOURT
02,AISNE,02069,BERLISE,C02069,BERLISE
02,AISNE,02070,BERNOT,C02070,BERNOT
02,AISNE,02071,BERNY-RIVIÈRE,C02071,BERNY-RIVIÈRE
02,AISNE,02072,BERRIEUX,C02072,BERRIEUX
02,AISNE,02073,BERRY-AU-BAC,C02073,BERRY-AU-BAC
02,AISNE,02074,BERTAUCOURT-EPOURDON,C02074,BERTAUCOURT-EPOURDON
02,AISNE,02075,BERTHENICOURT,C02075,BERTHENICOURT
02,AISNE,02076,BERTRICOURT,C02076,BERTRICOURT
02,AISNE,02077,BERZY-LE-SEC,C02077,BERZY-LE-SEC
02,AISNE,02078,BESMÉ,C02078,BESMÉ
02,AISNE,02079,BESMONT,C02079,BESMONT
02,AISNE,02080,BESNY-ET-LOIZY,C02080,BESNY-ET-LOIZY
02,AISNE,02081,BÉTHANCOURT-EN-VAUX,C02081,BÉTHANCOURT-EN-VAUX
02,AISNE,02082,BEUGNEUX,C02082,BEUGNEUX
02,AISNE,02083,BEUVARDES,C02083,BEUVARDES
02,AISNE,02084,BÉZU-LE-GUÉRY,C02084,BÉZU-LE-GUÉRY
02,AISNE,02085,BÉZU-SAINT-GERMAIN,C02085,BÉZU-SAINT-GERMAIN
02,AISNE,02086,BICHANCOURT,C02086,BICHANCOURT
02,AISNE,02087,BIEUXY,C02087,BIEUXY
02,AISNE,02088,BIÈVRES,C02088,BIÈVRES
02,AISNE,02090,BILLY-SUR-OURCQ,C02090,BILLY-SUR-OURCQ
02,AISNE,02091,BLANZY-LÈS-FISMES,C02091,BLANZY-LÈS-FISMES
02,AISNE,02093,BLÉRANCOURT,C02093,BLÉRANCOURT
02,AISNE,02096,BOIS-LÈS-PARGNY,C02096,BOIS-LÈS-PARGNY
02,AISNE,02097,BONCOURT,C02097,BONCOURT
02,AISNE,02098,BONNEIL,C02098,BONNEIL
02,AISNE,02099,BONNESVALYN,C02099,BONNESVALYN
02,AISNE,02100,BONY,C02100,BONY
02,AISNE,02101,BOSMONT-SUR-SERRE,C02101,BOSMONT-SUR-SERRE
02,AISNE,02102,BOUCONVILLE-VAUCLAIR,C02102,BOUCONVILLE-VAUCLAIR
02,AISNE,02104,BOUFFIGNEREUX,C02104,BOUFFIGNEREUX
02,AISNE,02105,BOURESCHES,C02105,BOURESCHES
02,AISNE,02106,BOURG-ET-COMIN,C02106,BOURG-ET-COMIN
02,AISNE,02107,BOURGUIGNON-SOUS-COUCY,C02107,BOURGUIGNON-SOUS-COUCY
02,AISNE,02108,BOURGUIGNON-SOUS-MONTBAVIN,C02108,BOURGUIGNON-SOUS-MONTBAVIN
02,AISNE,02109,BOUTEILLE,C02109,BOUTEILLE
02,AISNE,02111,BRANCOURT-EN-LAONNOIS,C02111,BRANCOURT-EN-LAONNOIS
02,AISNE,02112,BRANCOURT-LE-GRAND,C02112,BRANCOURT-LE-GRAND
02,AISNE,02115,BRAYE-EN-LAONNOIS,C02115,BRAYE-EN-LAONNOIS
02,AISNE,02116,BRAYE-EN-THIÉRACHE,C02116,BRAYE-EN-THIÉRACHE
02,AISNE,02117,BRAY-SAINT-CHRISTOPHE,C02117,BRAY-SAINT-CHRISTOPHE
02,AISNE,02118,BRAYE,C02118,BRAYE
02,AISNE,02119,BRÉCY,C02119,BRÉCY
02,AISNE,02120,BRENELLE,C02120,BRENELLE
02,AISNE,02121,BRENY,C02121,BRENY
02,AISNE,02122,BRIE,C02122,BRIE
02,AISNE,02123,BRISSAY-CHOIGNY,C02123,BRISSAY-CHOIGNY
02,AISNE,02124,BRISSY-HAMÉGICOURT,C02124,BRISSY-HAMÉGICOURT
02,AISNE,02125,BRUMETZ,C02125,BRUMETZ
02,AISNE,02126,BRUNEHAMEL,C02126,BRUNEHAMEL
02,AISNE,02127,BRUYÈRES-SUR-FÈRE,C02127,BRUYÈRES-SUR-FÈRE
02,AISNE,02128,BRUYÈRES-ET-MONTBÉRAULT,C02128,BRUYÈRES-ET-MONTBÉRAULT
02,AISNE,02129,BRUYS,C02129,BRUYS
02,AISNE,02130,BUCILLY,C02130,BUCILLY
02,AISNE,02131,BUCY-LE-LONG,C02131,BUCY-LE-LONG
02,AISNE,02132,BUCY-LÈS-CERNY,C02132,BUCY-LÈS-CERNY
02,AISNE,02133,BUCY-LÈS-PIERREPONT,C02133,BUCY-LÈS-PIERREPONT
02,AISNE,02135,BUIRONFOSSE,C02135,BUIRONFOSSE
02,AISNE,02136,BURELLES,C02136,BURELLES
02,AISNE,02137,BUSSIARES,C02137,BUSSIARES
02,AISNE,02138,BUZANCY,C02138,BUZANCY
02,AISNE,02139,CAILLOUËL-CRÉPIGNY,C02139,CAILLOUËL-CRÉPIGNY
02,AISNE,02140,CAMELIN,C02140,CAMELIN
02,AISNE,02141,CAPELLE,C02141,CAPELLE
02,AISNE,02142,CASTRES,C02142,CASTRES
02,AISNE,02143,CATELET,C02143,CATELET
02,AISNE,02144,CAULAINCOURT,C02144,CAULAINCOURT
02,AISNE,02145,CAUMONT,C02145,CAUMONT
02,AISNE,02146,CELLES-LÈS-CONDÉ,C02146,CELLES-LÈS-CONDÉ
02,AISNE,02148,CELLES-SUR-AISNE,C02148,CELLES-SUR-AISNE
02,AISNE,02149,CERIZY,C02149,CERIZY
02,AISNE,02150,CERNY-EN-LAONNOIS,C02150,CERNY-EN-LAONNOIS
02,AISNE,02151,CERNY-LÈS-BUCY,C02151,CERNY-LÈS-BUCY
02,AISNE,02152,CERSEUIL,C02152,CERSEUIL
02,AISNE,02153,CESSIÈRES-SUZY,C02153,CESSIÈRES-SUZY
02,AISNE,02154,CHACRISE,C02154,CHACRISE
02,AISNE,02155,CHAILLEVOIS,C02155,CHAILLEVOIS
02,AISNE,02156,CHALANDRY,C02156,CHALANDRY
02,AISNE,02158,CHAMOUILLE,C02158,CHAMOUILLE
02,AISNE,02159,CHAMPS,C02159,CHAMPS
02,AISNE,02160,CHAOURSE,C02160,CHAOURSE
02,AISNE,02162,CHAPELLE-SUR-CHÉZY,C02162,CHAPELLE-SUR-CHÉZY
02,AISNE,02164,CHARMEL,C02164,CHARMEL
02,AISNE,02166,CHARTÈVES,C02166,CHARTÈVES
02,AISNE,02167,CHASSEMY,C02167,CHASSEMY
02,AISNE,02169,CHÂTILLON-LÈS-SONS,C02169,CHÂTILLON-LÈS-SONS
02,AISNE,02170,CHÂTILLON-SUR-OISE,C02170,CHÂTILLON-SUR-OISE
02,AISNE,02171,CHAUDARDES,C02171,CHAUDARDES
02,AISNE,02172,CHAUDUN,C02172,CHAUDUN
02,AISNE,02174,CHAVIGNON,C02174,CHAVIGNON
02,AISNE,02175,CHAVIGNY,C02175,CHAVIGNY
02,AISNE,02176,CHAVONNE,C02176,CHAVONNE
02,AISNE,02177,CHÉRÊT,C02177,CHÉRÊT
02,AISNE,02178,CHERMIZY-AILLES,C02178,CHERMIZY-AILLES
02,AISNE,02179,CHÉRY-CHARTREUVE,C02179,CHÉRY-CHARTREUVE
02,AISNE,02180,CHÉRY-LÈS-POUILLY,C02180,CHÉRY-LÈS-POUILLY
02,AISNE,02181,CHÉRY-LÈS-ROZOY,C02181,CHÉRY-LÈS-ROZOY
02,AISNE,02182,CHEVENNES,C02182,CHEVENNES
02,AISNE,02183,CHEVREGNY,C02183,CHEVREGNY
02,AISNE,02184,CHEVRESIS-MONCEAU,C02184,CHEVRESIS-MONCEAU
02,AISNE,02185,CHÉZY-EN-ORXOIS,C02185,CHÉZY-EN-ORXOIS
02,AISNE,02186,CHÉZY-SUR-MARNE,C02186,CHÉZY-SUR-MARNE
02,AISNE,02188,CHIGNY,C02188,CHIGNY
02,AISNE,02189,CHIVRES-EN-LAONNOIS,C02189,CHIVRES-EN-LAONNOIS
02,AISNE,02190,CHIVRES-VAL,C02190,CHIVRES-VAL
02,AISNE,02191,CHIVY-LÈS-ÉTOUVELLES,C02191,CHIVY-LÈS-ÉTOUVELLES
02,AISNE,02192,CHOUY,C02192,CHOUY
02,AISNE,02193,CIERGES,C02193,CIERGES
02,AISNE,02194,CILLY,C02194,CILLY
02,AISNE,02195,CIRY-SALSOGNE,C02195,CIRY-SALSOGNE
02,AISNE,02196,CLACY-ET-THIERRET,C02196,CLACY-ET-THIERRET
02,AISNE,02197,CLAIRFONTAINE,C02197,CLAIRFONTAINE
02,AISNE,02198,CLAMECY,C02198,CLAMECY
02,AISNE,02199,CLASTRES,C02199,CLASTRES
02,AISNE,02200,CLERMONT-LES-FERMES,C02200,CLERMONT-LES-FERMES
02,AISNE,02201,CŒUVRES-ET-VALSERY,C02201,CŒUVRES-ET-VALSERY
02,AISNE,02203,COINCY,C02203,COINCY
02,AISNE,02204,COINGT,C02204,COINGT
02,AISNE,02205,COLLIGIS-CRANDELAIN,C02205,COLLIGIS-CRANDELAIN
02,AISNE,02206,COLONFAY,C02206,COLONFAY
02,AISNE,02207,COMMENCHON,C02207,COMMENCHON
02,AISNE,02208,CONCEVREUX,C02208,CONCEVREUX
02,AISNE,02209,CONDÉ-EN-BRIE,C02209,CONDÉ-EN-BRIE
02,AISNE,02210,CONDÉ-SUR-AISNE,C02210,CONDÉ-SUR-AISNE
02,AISNE,02211,CONDÉ-SUR-SUIPPE,C02211,CONDÉ-SUR-SUIPPE
02,AISNE,02213,CONNIGIS,C02213,CONNIGIS
02,AISNE,02214,CONTESCOURT,C02214,CONTESCOURT
02,AISNE,02215,CORBENY,C02215,CORBENY
02,AISNE,02216,CORCY,C02216,CORCY
02,AISNE,02217,COUCY-LE-CHÂTEAU-AUFFRIQUE,C02217,COUCY-LE-CHÂTEAU-AUFFRIQUE
02,AISNE,02218,COUCY-LÈS-EPPES,C02218,COUCY-LÈS-EPPES
02,AISNE,02219,COUCY-LA-VILLE,C02219,COUCY-LA-VILLE
02,AISNE,02220,COULONGES-COHAN,C02220,COULONGES-COHAN
02,AISNE,02221,COUPRU,C02221,COUPRU
02,AISNE,02222,COURBES,C02222,COURBES
02,AISNE,02223,COURBOIN,C02223,COURBOIN
02,AISNE,02224,COURCELLES-SUR-VESLE,C02224,COURCELLES-SUR-VESLE
02,AISNE,02225,COURCHAMPS,C02225,COURCHAMPS
02,AISNE,02227,COURMONT,C02227,COURMONT
02,AISNE,02228,COURTEMONT-VARENNES,C02228,COURTEMONT-VARENNES
02,AISNE,02229,COURTRIZY-ET-FUSSIGNY,C02229,COURTRIZY-ET-FUSSIGNY
02,AISNE,02230,COUVRELLES,C02230,COUVRELLES
02,AISNE,02231,COUVRON-ET-AUMENCOURT,C02231,COUVRON-ET-AUMENCOURT
02,AISNE,02232,COYOLLES,C02232,COYOLLES
02,AISNE,02233,CRAMAILLE,C02233,CRAMAILLE
02,AISNE,02234,CRAONNE,C02234,CRAONNE
02,AISNE,02235,CRAONNELLE,C02235,CRAONNELLE
02,AISNE,02236,CRÉCY-AU-MONT,C02236,CRÉCY-AU-MONT
02,AISNE,02237,CRÉCY-SUR-SERRE,C02237,CRÉCY-SUR-SERRE
02,AISNE,02238,CRÉPY,C02238,CRÉPY
02,AISNE,02239,CRÉZANCY,C02239,CRÉZANCY
02,AISNE,02240,CROIX-FONSOMME,C02240,CROIX-FONSOMME
02,AISNE,02241,CROIX-SUR-OURCQ,C02241,CROIX-SUR-OURCQ
02,AISNE,02242,CROUTTES-SUR-MARNE,C02242,CROUTTES-SUR-MARNE
02,AISNE,02244,CRUPILLY,C02244,CRUPILLY
02,AISNE,02246,CUGNY,C02246,CUGNY
02,AISNE,02248,CUIRIEUX,C02248,CUIRIEUX
02,AISNE,02249,CUIRY-HOUSSE,C02249,CUIRY-HOUSSE
02,AISNE,02250,CUIRY-LÈS-CHAUDARDES,C02250,CUIRY-LÈS-CHAUDARDES
02,AISNE,02251,CUIRY-LÈS-IVIERS,C02251,CUIRY-LÈS-IVIERS
02,AISNE,02252,CUISSY-ET-GENY,C02252,CUISSY-ET-GENY
02,AISNE,02253,CUISY-EN-ALMONT,C02253,CUISY-EN-ALMONT
02,AISNE,02254,CUTRY,C02254,CUTRY
02,AISNE,02255,CYS-LA-COMMUNE,C02255,CYS-LA-COMMUNE
02,AISNE,02256,DAGNY-LAMBERCY,C02256,DAGNY-LAMBERCY
02,AISNE,02258,DAMMARD,C02258,DAMMARD
02,AISNE,02259,DAMPLEUX,C02259,DAMPLEUX
02,AISNE,02261,DERCY,C02261,DERCY
02,AISNE,02262,DEUILLET,C02262,DEUILLET
02,AISNE,02263,DHUIZEL,C02263,DHUIZEL
02,AISNE,02264,DIZY-LE-GROS,C02264,DIZY-LE-GROS
02,AISNE,02265,DOHIS,C02265,DOHIS
02,AISNE,02266,DOLIGNON,C02266,DOLIGNON
02,AISNE,02267,DOMMIERS,C02267,DOMMIERS
02,AISNE,02268,DOMPTIN,C02268,DOMPTIN
02,AISNE,02269,DORENGT,C02269,DORENGT
02,AISNE,02270,DOUCHY,C02270,DOUCHY
02,AISNE,02271,DRAVEGNY,C02271,DRAVEGNY
02,AISNE,02272,DROIZY,C02272,DROIZY
02,AISNE,02273,DURY,C02273,DURY
02,AISNE,02274,ÉBOULEAU,C02274,ÉBOULEAU
02,AISNE,02275,EFFRY,C02275,EFFRY
02,AISNE,02276,ENGLANCOURT,C02276,ENGLANCOURT
02,AISNE,02277,ÉPAGNY,C02277,ÉPAGNY
02,AISNE,02278,ÉPARCY,C02278,ÉPARCY
02,AISNE,02279,ÉPAUX-BÉZU,C02279,ÉPAUX-BÉZU
02,AISNE,02280,ÉPIEDS,C02280,ÉPIEDS
02,AISNE,02281,ÉPINE-AUX-BOIS,C02281,ÉPINE-AUX-BOIS
02,AISNE,02282,EPPES,C02282,EPPES
02,AISNE,02283,ERLON,C02283,ERLON
02,AISNE,02284,ERLOY,C02284,ERLOY
02,AISNE,02286,ESQUÉHÉRIES,C02286,ESQUÉHÉRIES
02,AISNE,02287,ESSIGNY-LE-GRAND,C02287,ESSIGNY-LE-GRAND
02,AISNE,02288,ESSIGNY-LE-PETIT,C02288,ESSIGNY-LE-PETIT
02,AISNE,02289,ESSISES,C02289,ESSISES
02,AISNE,02291,ESTRÉES,C02291,ESTRÉES
02,AISNE,02293,ÉTAVES-ET-BOCQUIAUX,C02293,ÉTAVES-ET-BOCQUIAUX
02,AISNE,02294,ÉTOUVELLES,C02294,ÉTOUVELLES
02,AISNE,02295,ÉTRÉAUPONT,C02295,ÉTRÉAUPONT
02,AISNE,02296,ÉTREILLERS,C02296,ÉTREILLERS
02,AISNE,02297,ÉTRÉPILLY,C02297,ÉTRÉPILLY
02,AISNE,02299,ÉVERGNICOURT,C02299,ÉVERGNICOURT
02,AISNE,02302,FAVEROLLES,C02302,FAVEROLLES
02,AISNE,02306,FERTÉ-CHEVRESIS,C02306,FERTÉ-CHEVRESIS
02,AISNE,02308,FESMY-LE-SART,C02308,FESMY-LE-SART
02,AISNE,02309,FESTIEUX,C02309,FESTIEUX
02,AISNE,02310,FIEULAINE,C02310,FIEULAINE
02,AISNE,02311,FILAIN,C02311,FILAIN
02,AISNE,02312,FLAMENGRIE,C02312,FLAMENGRIE
02,AISNE,02313,FLAVIGNY-LE-GRAND-ET-BEAURAIN,C02313,FLAVIGNY-LE-GRAND-ET-BEAURAIN
02,AISNE,02315,FLAVY-LE-MARTEL,C02315,FLAVY-LE-MARTEL
02,AISNE,02316,FLEURY,C02316,FLEURY
02,AISNE,02317,FLUQUIÈRES,C02317,FLUQUIÈRES
02,AISNE,02318,FOLEMBRAY,C02318,FOLEMBRAY
02,AISNE,02319,FONSOMME,C02319,FONSOMME
02,AISNE,02320,FONTAINE-LÈS-CLERCS,C02320,FONTAINE-LÈS-CLERCS
02,AISNE,02322,FONTAINE-NOTRE-DAME,C02322,FONTAINE-NOTRE-DAME
02,AISNE,02323,FONTAINE-UTERTE,C02323,FONTAINE-UTERTE
02,AISNE,02324,FONTENELLE,C02324,FONTENELLE
02,AISNE,02326,FONTENOY,C02326,FONTENOY
02,AISNE,02327,FORESTE,C02327,FORESTE
02,AISNE,02328,FOSSOY,C02328,FOSSOY
02,AISNE,02329,FOURDRAIN,C02329,FOURDRAIN
02,AISNE,02330,FRANCILLY-SELENCY,C02330,FRANCILLY-SELENCY
02,AISNE,02331,FRANQUEVILLE,C02331,FRANQUEVILLE
02,AISNE,02332,FRESNES-EN-TARDENOIS,C02332,FRESNES-EN-TARDENOIS
02,AISNE,02333,FRESNES-SOUS-COUCY,C02333,FRESNES-SOUS-COUCY
02,AISNE,02335,FRESSANCOURT,C02335,FRESSANCOURT
02,AISNE,02336,FRIÈRES-FAILLOUËL,C02336,FRIÈRES-FAILLOUËL
02,AISNE,02337,FROIDESTRÉES,C02337,FROIDESTRÉES
02,AISNE,02338,FROIDMONT-COHARTILLE,C02338,FROIDMONT-COHARTILLE
02,AISNE,02339,GANDELU,C02339,GANDELU
02,AISNE,02341,GERCY,C02341,GERCY
02,AISNE,02342,GERGNY,C02342,GERGNY
02,AISNE,02343,GERMAINE,C02343,GERMAINE
02,AISNE,02345,GIBERCOURT,C02345,GIBERCOURT
02,AISNE,02346,GIZY,C02346,GIZY
02,AISNE,02347,GLAND,C02347,GLAND
02,AISNE,02349,GOUDELANCOURT-LÈS-BERRIEUX,C02349,GOUDELANCOURT-LÈS-BERRIEUX
02,AISNE,02350,GOUDELANCOURT-LÈS-PIERREPONT,C02350,GOUDELANCOURT-LÈS-PIERREPONT
02,AISNE,02351,GOUSSANCOURT,C02351,GOUSSANCOURT
02,AISNE,02352,GOUY,C02352,GOUY
02,AISNE,02353,GRANDLUP-ET-FAY,C02353,GRANDLUP-ET-FAY
02,AISNE,02354,GRANDRIEUX,C02354,GRANDRIEUX
02,AISNE,02355,GRICOURT,C02355,GRICOURT
02,AISNE,02356,GRISOLLES,C02356,GRISOLLES
02,AISNE,02357,GRONARD,C02357,GRONARD
02,AISNE,02358,GROUGIS,C02358,GROUGIS
02,AISNE,02362,GUIVRY,C02362,GUIVRY
02,AISNE,02363,GUNY,C02363,GUNY
02,AISNE,02364,GUYENCOURT,C02364,GUYENCOURT
02,AISNE,02367,HAPPENCOURT,C02367,HAPPENCOURT
02,AISNE,02368,HARAMONT,C02368,HARAMONT
02,AISNE,02369,HARCIGNY,C02369,HARCIGNY
02,AISNE,02370,HARGICOURT,C02370,HARGICOURT
